ASL,,,,,,,,,,,,,
경기번호,구분,선수명,종족,승/패,MAP,승/패,종족,선수명,,,,,
2119,,이제동,Z,승,제인 도,패,P,김택용,,,,,
2120,,이제동,Z,승,녹아웃,패,P,김택용,,,,,
2121,,김태영,T,패,제인 도,승,T,이영호,,,,,
2122,,김태영,T,패,녹아웃,승,T,이영호,,,,,
2123,,김택용,P,패,애티튜드,승,T,이영호,,,,,
2124,,김택용,P,패,녹아웃,승,T,이영호,,,,,
2125,,황병영,T,패,폴스타,승,T,신상문,,,,,
2126,,김지성,T,승,폴스타,패,T,이재호,,,,,
2127,,김지성,T,패,옥타곤,승,T,신상문,,,,,
2128,,김지성,T,패,녹아웃,승,T,신상문,,,,,
2129,,황병영,T,패,실피드 3,승,T,이재호,,,,,
2130,,황병영,T,패,옥타곤,승,T,이재호,,,,,
2131,,김지성,T,패,애티튜드,승,T,이재호,,,,,
2132,,김지성,T,승,제인 도,패,T,이재호,,,,,
2133,,김지성,T,패,옥타곤,승,T,이재호,,,,,
2134,"ASL Season 21
8강",박상현,Z,승,매치포인트,패,Z,조일장,,,,,
2135,,박상현,Z,승,녹아웃,패,Z,조일장,,,,,
2136,,박상현,Z,승,제인 도,패,Z,조일장,,,,,
2137,,신상문,T,승,녹아웃,패,P,윤수철,,,,,
2138,,신상문,T,승,매치포인트,패,P,윤수철,,,,,
2139,,신상문,T,승,애티튜드,패,P,윤수철,,,,,
2140,,이제동,Z,패,매치포인트,승,T,이재호,,,,,
2141,,이제동,Z,패,제인 도,승,T,이재호,,,,,
2142,,이제동,Z,승,실피드 3,패,T,이재호,,,,,
2143,,이제동,Z,승,폴스타,패,T,이재호,,,,,
2144,,이제동,Z,패,옥타곤,승,T,이재호,,,,,
2145,,장윤철,P,승,매치포인트,패,T,이영호,,,,,
2146,,장윤철,P,패,애티튜드,승,T,이영호,,,,,
2147,,장윤철,P,패,제인 도,승,T,이영호,,,,,
2148,,장윤철,P,승,폴스타,패,T,이영호,,,,,
2149,,장윤철,P,패,녹아웃,승,T,이영호,,,,,
2150,"ASL Season 21
4강",박상현,Z,승,실피드 3,패,T,신상문,,,,,
2151,,박상현,Z,승,제인 도,패,T,신상문,,,,,
2152,,박상현,Z,패,옥타곤,승,T,신상문,,,,,
2153,,박상현,Z,승,폴스타,패,T,신상문,,,,,
2154,,박상현,Z,승,녹아웃,패,T,신상문,,,,,
2155,,이재호,T,패,애티튜드,승,T,이영호,,,,,
2156,,이재호,T,패,녹아웃,승,T,이영호,,,,,
2157,,이재호,T,패,제인 도,승,T,이영호,,,,,
2158,,이재호,T,패,폴스타,승,T,이영호,,,,,
2159,"ASL Season 21
결승전",박상현,Z,패,제인 도,승,T,이영호,,,,,
2160,,박상현,Z,패,옥타곤,승,T,이영호,,,,,
2161,,박상현,Z,승,실피드 3,패,T,이영호,,,,,
2162,,박상현,Z,승,폴스타,패,T,이영호,,,,,
2163,,박상현,Z,패,녹아웃,승,T,이영호,,,,,
2164,,박상현,Z,승,애티튜드,패,T,이영호,,,,,
2165,,박상현,Z,승,매치포인트,패,T,이영호,,,,,
2166,"ASL Season 22
와일드카드",장윤철,P,승,녹아웃,패,Z,이제동,,,,,
2167,,장윤철,P,승,폴스타,패,Z,이제동,,,,,
2168,,윤수철,P,패,옥타곤 SE,승,Z,조일장,,,,,
2169,,윤수철,P,패,매치포인트,승,Z,조일장,,,,,
2170,,장윤철,P,패,폴스타,승,Z,조일장,,,,,
2171,,장윤철,P,승,매치포인트,패,Z,조일장,,,,,
2172,,장윤철,P,승,실피드 3,패,Z,조일장,,,,,
2173,"ASL Season 22
24강",유영진,T,승,녹아웃,패,Z,배성흠,,,,,
2174,,김택용,P,패,녹아웃,승,P,김윤중,,,,,
2175,,유영진,T,패,오디세이 RE,승,P,김윤중,,,,,
2176,,김택용,P,승,애티튜드 SE,패,Z,배성흠,,,,,
2177,,김택용,P,패,옥타곤 SE,승,T,유영진,,,,,
2178,,조기석,T,패,녹아웃,승,T,김재현,,,,,
2179,,김성대,Z,패,녹아웃,승,Z,이영한,,,,,
2180,,김재현,T,패,애티튜드 SE,승,Z,이영한,,,,,
2181,,김성대,Z,승,오디세이 RE,패,T,조기석,,,,,
2182,,김성대,Z,패,옥타곤 SE,승,T,김재현,,,,,
2183,,도재욱,P,승,녹아웃,패,P,정경두,,,,,
2184,,이제동,Z,승,녹아웃,패,T,이영웅,,,,,
2185,,이제동,Z,패,컬러리스 페이트,승,P,도재욱,,,,,
2186,,정경두,P,,애티튜드 SE,,T,이영웅,,,,,
2187,,이제동,Z,,,,,,,,,,
